"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-16","5.14",",,T","0.00",",,T",,,"61.0",",,T","25",",,T","33",",,T","18",",,T","21",",,T","20.8",",,T","25.7",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-17","5.14",",,T","0.00",",,T",,,"61.0",",,T","21",",,T","28",",,T","15",",,T","20",",,T","20.8",",,T","19.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-18","9.84",",,T","0.00",",,T",,,"60.0",",,T","31",",,T","39",",,T","19",",,T","25",",,T","20.8",",,T","40.7",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-19","11.41",",,T","0.20",",,T",,,"59.0",",,T","30",",,T","34",",,T","24",",,T","24",",,T","20.9",",,T","44.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-20","6.71",",,T","0.00",",,T",,,"60.0",",,T","23",",,T","31",",,T","18",",,T","20",",,T","20.9",",,T","46.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-21","2.91",",,T","0.00",",,T",,,"59.0",",,T","28",",,T","39",",,T","18",",,T","29",",,T","20.9",",,T","14.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-22","2.68",",,T","0.00",",,T",,,"58.0",",,T","38",",,T","54",",,T","28",",,T","37",",,T","20.9",",,T","14.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-23","4.25",",,T","0.00",",,T",,,"57.0",",,T","36",",,T","45",",,T","28",",,T","28",",,T","20.8",",,T","22.4",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-24","5.14",",,T","0.00",",,T",,,"57.0",",,T","28",",,T","38",",,T","17",",,T","17",",,T","20.7",",,T","26.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-25","4.92",",,T","0.00",",,T",,,"56.0",",,T","33",",,T","46",",,T","16",",,T","33",",,T","20.7",",,T","28.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-26","10.29",",,T","0.00",",,T",,,"56.0",",,T","30",",,T","35",",,T","23",",,T","24",",,T","20.7",",,T","33.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-27","6.04",",,T","0.00",",,T",,,"56.0",",,T","23",",,T","30",",,T","19",",,T","21",",,T","20.7",",,T","22.4",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-02-28","2.46",",,T","0.00",",,T",,,"55.0",",,T","30",",,T","42",",,T","20",",,T","33",",,T","20.7",",,T","16.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-01","6.93",",,T","0.00",",,T",,,"55.0",",,T","35",",,T","42",",,T","31",",,T","35",",,T","20.7",",,T","29.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-02","3.80",",,T","0.00",",,T",,,"55.0",",,T","36",",,T","47",",,T","30",",,T","33",",,T","20.7",",,T","20.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-03","5.59",",,T","0.00",",,T",,,"54.0",",,T","35",",,T","44",",,T","29",",,T","30",",,T","20.7",",,T","20.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-04","7.16",",,T","0.00",",,T",,,"53.0",",,T","34",",,T","42",",,T","27",",,T","35",",,T","20.7",",,T","23.7",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-05","10.29",",,T","0.00",",,T",,,"52.0",",,T","37",",,T","44",",,T","30",",,T","31",",,T","20.7",",,T","38.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-06","14.76",",,T","0.30",",,T",,,"53.0",",,T","28",",,T","33",",,T","22",",,T","30",",,T","20.9",",,T","58.4",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-07","5.37",",,T","0.00",",,T",,,"52.0",",,T","33",",,T","44",",,T","27",",,T","28",",,T","20.9",",,T","21.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-08","7.16",",,T","0.00",",,T",,,"52.0",",,T","23",",,T","28",",,T","19",",,T","21",",,T","20.9",",,T","38.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-09","7.83",",,T","0.50",",,T",,,"59.0",",,T","21",",,T","27",",,T","18",",,T","21",",,T","21.3",",,T","29.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-10","6.93",",,T","0.50",",,T",,,"65.0",",,T","20",",,T","25",",,T","15",",,T","17",",,T","21.8",",,T","30.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-11","4.47",",,T","0.50",",,T",,,"65.0",",,T","21",",,T","30",",,T","13",",,T","23",",,T","22.3",",,T","21.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-12","5.14",",,T","0.00",",,T",,,"63.0",",,T","26",",,T","36",",,T","20",",,T","26",",,T","22.3",",,T","20.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-13","4.47",",,T","0.00",",,T",,,"61.0",",,T","33",",,T","44",",,T","23",",,T","34",",,T","22.3",",,T","16.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-14","10.29",",,T","0.20",",,T",,,"61.0",",,T","32",",,T","42",",,T","25",",,T","27",",,T","22.5",",,T","35.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-15","7.16",",,T","0.20",",,T",,,"63.0",",,T","19",",,T","28",",,T","14",",,T","23",",,T","22.7",",,T","34.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-16","7.38",",,T","0.00",",,T",,,"61.0",",,T","28",",,T","35",",,T","22",",,T","30",",,T","22.7",",,T","21.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-17","7.61",",,T","0.20",",,T",,,"60.0",",,T","34",",,T","42",",,T","29",",,T","32",",,T","22.9",",,T","26.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-18","10.29",",,T","0.30",",,T",,,"62.0",",,T","32",",,T","37",",,T","29",",,T","32",",,T","23.2",",,T","35.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-19","9.40",",,T","0.70",",,T",,,"68.0",",,T","29",",,T","33",",,T","24",",,T","25",",,T","24.4",",,T","32.7",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-20","7.61",",,T","0.00",",,T",,,"67.0",",,T","22",",,T","29",",,T","19",",,T","21",",,T","24.4",",,T","32.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-21","4.03",",,T","0.20",",,T",,,"67.0",",,T","28",",,T","39",",,T","16",",,T","31",",,T","24.6",",,T","15.4",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-22","10.96",",,T","0.20",",,T",,,"67.0",",,T","29",",,T","32",",,T","25",",,T","26",",,T","24.7",",,T","25.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-23","9.40",",,T","0.00",",,T",,,"66.0",",,T","22",",,T","26",",,T","17",",,T","23",",,T","24.7",",,T","30.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-24","8.95",",,T","0.20",",,T",,,"65.0",",,T","30",",,T","44",",,T","22",",,T","27",",,T","24.8",",,T","25.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-25","10.29",",,T","0.00",",,T",,,"64.0",",,T","27",",,T","33",",,T","23",",,T","23",",,T","24.8",",,T","36.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-26","5.37",",,T","0.00",",,T",,,"63.0",",,T","30",",,T","43",",,T","21",",,T","32",",,T","24.8",",,T","21.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-27","2.46",",,T","0.00",",,T",,,"62.0",",,T","42",",,T","55",",,T","30",",,T","41",",,T","24.7",",,T","15.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-28","9.84",",,T","0.00",",,T",,,"59.0",",,T","43",",,T","50",",,T","39",",,T","40",",,T","24.6",",,T","30.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-29","10.29",",,T","0.00",",,T",,,"58.0",",,T","39",",,T","45",",,T","29",",,T","30",",,T","24.5",",,T","40.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-30","4.03",",,T","0.00",",,T",,,"57.0",",,T","33",",,T","42",",,T","23",",,T","30",",,T","24.4",",,T","22.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-03-31","2.01",",,T","0.00",",,T",,,"56.0",",,T","42",",,T","58",",,T","29",",,T","45",",,T","24.2",",,T","17.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-01","6.71",",,T","0.00",",,T",,,"54.0",",,T","44",",,T","50",",,T","40",",,T","42",",,T","23.8",",,T","28.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-02","7.38",",,T","0.00",",,T",,,"52.0",",,T","45",",,T","53",",,T","40",",,T","45",",,T","22.9",",,T","26.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-03","7.38",",,T","0.00",",,T",,,"51.0",",,T","45",",,T","54",",,T","42",",,T","42",",,T","22.1",",,T","30.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-04","7.83",",,T","0.00",",,T",,,"49.0",",,T","44",",,T","51",",,T","40",",,T","40",",,T","21.5",",,T","29.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-05","9.84",",,T","0.00",",,T",,,"48.0",",,T","38",",,T","43",",,T","31",",,T","35",",,T","20.7",",,T","35.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-06","4.25",",,T","0.00",",,T",,,"47.0",",,T","41",",,T","49",",,T","33",",,T","38",",,T","20.2",",,T","16.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-07","9.62",",,T","0.00",",,T",,,"45.0",",,T","39",",,T","44",",,T","35",",,T","35",",,T","19.5",",,T","42.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-08","8.50",",,T","0.00",",,T",,,"44.0",",,T","39",",,T","44",",,T","34",",,T","38",",,T","19.0",",,T","18.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-09","7.38",",,T","0.00",",,T",,,"42.0",",,T","42",",,T","49",",,T","37",",,T","38",",,T","18.3",",,T","22.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-10","6.71",",,T","0.00",",,T",,,"41.0",",,T","43",",,T","53",",,T","35",",,T","45",",,T","17.9",",,T","17.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-11","3.58",",,T","0.00",",,T",,,"39.0",",,T","45",",,T","57",",,T","35",",,T","35",",,T","17.3",",,T","18.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-12","4.25",",,T","0.00",",,T",,,"38.0",",,T","41",",,T","54",",,T","31",",,T","39",",,T","16.5",",,T","19.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-13","6.93",",,T","0.00",",,T",,,"37.0",",,T","34",",,T","40",",,T","26",",,T","27",",,T","16.2",",,T","41.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-14","2.91",",,T","0.20",",,T",,,"37.0",",,T","29",",,T","37",",,T","23",",,T","29",",,T","16.2",",,T","13.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-15","3.58",",,T","0.00",",,T",,,"38.0",",,T","35",",,T","42",",,T","26",",,T","34",",,T","16.2",",,T","13.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-16","2.01",",,T","0.10",",,T",,,"37.0",",,T","39",",,T","48",",,T","32",",,T","35",",,T","15.9",",,T","13.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-17","5.14",",,T","0.00",",,T",,,"35.0",",,T","38",",,T","45",",,T","31",",,T","38",",,T","15.4",",,T","23.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-18","3.80",",,T","0.00",",,T",,,"33.0",",,T","45",",,T","59",",,T","36",",,T","44",",,T","14.8",",,T","16.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-19","5.37",",,T","0.00",",,T",,,"31.0",",,T","47",",,T","55",",,T","41",",,T","45",",,T","13.9",",,T","19.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-20","5.59",",,T","0.00",",,T",,,"30.0",",,T","43",",,T","49",",,T","35",",,T","37",",,T","13.0",",,T","28.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-21","3.36",",,T","0.00",",,T",,,"29.0",",,T","40",",,T","49",",,T","32",",,T","37",",,T","12.6",",,T","15.4",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-22","7.16",",,T","0.00",",,T",,,"27.0",",,T","41",",,T","47",",,T","35",",,T","39",",,T","11.8",",,T","23.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-23","9.17",",,T","0.00",",,T",,,"24.0",",,T","41",",,T","49",",,T","35",",,T","35",",,T","10.7",",,T","38.7",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-24","17.90",",,T","0.00",",,T",,,"25.0",",,T","32",",,T","35",",,T","29",",,T","29",",,T","10.7",",,T","55.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-25","12.75",",,T","0.30",",,T",,,"27.0",",,T","27",",,T","30",",,T","21",",,T","21",",,T","11.1",",,T","49.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-26","7.16",",,T","0.00",",,T",,,"29.0",",,T","25",",,T","32",",,T","20",",,T","25",",,T","11.1",",,T","22.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-27","5.14",",,T","0.10",",,T",,,"27.0",",,T","32",",,T","42",",,T","24",",,T","33",",,T","11.2",",,T","21.7",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-28","1.79",",,T","0.10",",,T",,,"26.0",",,T","44",",,T","60",",,T","30",",,T","46",",,T","10.8",",,T","12.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-29","4.03",",,T","0.00",",,T",,,"24.0",",,T","53",",,T","65",",,T","45",",,T","54",",,T","9.8",",,T","17.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-04-30","6.71",",,T","0.00",",,T",,,"21.0",",,T","54",",,T","60",",,T","47",",,T","48",",,T","8.1",",,T","25.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-01","9.17",",,T","0.00",",,T",,,"18.0",",,T","46",",,T","51",",,T","39",",,T","40",",,T","6.7",",,T","30.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-02","2.91",",,T","0.00",",,T",,,"15.0",",,T","41",",,T","52",",,T","34",",,T","37",",,T","5.7",",,T","13.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-03","2.46",",,T","0.00",",,T",,,"12.0",",,T","44",",,T","54",",,T","34",",,T","44",",,T","4.7",",,T","13.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-04","5.14",",,T","0.00",",,T",,,"8.0",",,T","49",",,T","57",",,T","40",",,T","46",",,T","3.2",",,T","18.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-05","4.03",",,T","0.00",",,T",,,"5.0",",,T","52",",,T","61",",,T","43",",,T","50",",,T","2.2",",,T","21.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-06","7.83",",,T","0.00",",,T",,,"3.0",",,T","49",",,T","55",",,T","43",",,T","44",",,T","1.2",",,T","37.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-07","6.71",",,T","0.00",",,T",,,"2.0",",,T","44",",,T","48",",,T","36",",,T","36",",,T","0.5",",,T","25.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-08","2.24",",,T","0.00",",,T",,,"0.0",",,T","42",",,T","53",",,T","32",",,T","40",",,T","0.0",",,T","15.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-09","4.03",",,T","0.00",",,T",,,"0.0",",,T","44",",,T","53",",,T","34",",,T","40",",,T","0.0",",,T","17.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-10","2.68",",,T","0.00",",,T",,,"0.0",",,T","44",",,T","54",",,T","33",",,T","40",",,T","0.0",",,T","12.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-11","3.36",",,T","0.00",",,T",,,"0.0",",,T","48",",,T","58",",,T","37",",,T","45",",,T","0.0",",,T","16.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-12","6.04",",,T","0.00",",,T",,,"0.0",",,T","51",",,T","59",",,T","44",",,T","51",",,T","0.0",",,T","20.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-13","5.14",",,T","0.00",",,T",,,"0.0",",,T","54",",,T","61",",,T","47",",,T","51",",,T","0.0",",,T","19.7",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-14","4.47",",,T","0.00",",,T",,,"0.0",",,T","53",",,T","60",",,T","41",",,T","41",",,T","0.0",",,T","24.4",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-15","3.58",",,T","0.20",",,T",,,"0.0",",,T","42",",,T","52",",,T","35",",,T","38",",,T","0.0",",,T","16.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-16","4.70",",,T","0.10",",,T",,,"0.0",",,T","44",",,T","53",",,T","38",",,T","47",",,T","0.0",",,T","25.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-17","6.26",",,T","0.00",",,T",,,"0.0",",,T","50",",,T","56",",,T","45",",,T","46",",,T","0.0",",,T","21.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-18","9.40",",,T","0.00",",,T",,,"0.0",",,T","47",",,T","53",",,T","42",",,T","43",",,T","0.0",",,T","32.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-19","12.75",",,T","0.00",",,T",,,"0.0",",,T","40",",,T","46",",,T","30",",,T","30",",,T","0.0",",,T","49.4",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-20","6.93",",,T","0.20",",,T",,,"1.0",",,T","27",",,T","33",",,T","24",",,T","24",",,T","0.1",",,T","36.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-21","4.25",",,T","0.10",",,T",,,"1.0",",,T","28",",,T","35",",,T","23",",,T","29",",,T","0.1",",,T","18.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-22","6.93",",,T","0.10",",,T",,,"2.0",",,T","32",",,T","37",",,T","28",",,T","33",",,T","0.2",",,T","21.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-23","7.61",",,T","0.00",",,T",,,"0.0",",,T","37",",,T","43",",,T","32",",,T","37",",,T","0.0",",,T","31.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-24","8.28",",,T","0.00",",,T",,,"0.0",",,T","45",",,T","52",",,T","37",",,T","42",",,T","0.0",",,T","26.4",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-25","8.72",",,T","0.00",",,T",,,"0.0",",,T","43",",,T","49",",,T","39",",,T","39",",,T","0.0",",,T","35.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-26","3.58",",,T","0.00",",,T",,,"0.0",",,T","47",",,T","57",",,T","36",",,T","45",",,T","0.0",",,T","15.4",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-27","6.04",",,T","0.00",",,T",,,"0.0",",,T","50",",,T","56",",,T","44",",,T","44",",,T","0.0",",,T","21.3",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-28","4.03",",,T","0.00",",,T",,,"0.0",",,T","52",",,T","62",",,T","42",",,T","49",",,T","0.0",",,T","16.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-29","2.46",",,T","0.00",",,T",,,"0.0",",,T","54",",,T","63",",,T","45",",,T","53",",,T","0.0",",,T","13.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-30","2.91",",,T","0.00",",,T",,,"0.0",",,T","57",",,T","66",",,T","47",",,T","55",",,T","0.0",",,T","15.2",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-05-31","2.68",",,T","0.00",",,T",,,"0.0",",,T","60",",,T","69",",,T","52",",,T","58",",,T","0.0",",,T","14.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-01","5.14",",,T","0.00",",,T",,,"0.0",",,T","63",",,T","73",",,T","54",",,T","60",",,T","0.0",",,T","19.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-02","5.37",",,T","0.00",",,T",,,"0.0",",,T","64",",,T","73",",,T","57",",,T","63",",,T","0.0",",,T","17.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-03","6.04",",,T","0.00",",,T",,,"0.0",",,T","64",",,T","72",",,T","57",",,T","60",",,T","0.0",",,T","18.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-04","6.26",",,T","0.00",",,T",,,"0.0",",,T","61",",,T","69",",,T","54",",,T","56",",,T","0.0",",,T","21.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-05","8.95",",,T","0.00",",,T",,,"0.0",",,T","59",",,T","64",",,T","52",",,T","56",",,T","0.0",",,T","27.1",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-06","8.50",",,T","0.00",",,T",,,"0.0",",,T","54",",,T","60",",,T","48",",,T","49",",,T","0.0",",,T","35.8",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-07","9.84",",,T","0.00",",,T",,,"0.0",",,T","48",",,T","54",",,T","40",",,T","40",",,T","0.0",",,T","36.9",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-08","7.83",",,T","0.00",",,T",,,"0.0",",,T","39",",,T","45",",,T","35",",,T","35",",,T","0.0",",,T","33.6",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-09","11.41",",,T","0.00",",,T",,,"0.0",",,T","35",",,T","42",",,T","29",",,T","29",",,T","0.0",",,T","45.0",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-10","5.59",",,T","0.00",",,T",,,"0.0",",,T","39",",,T","50",",,T","28",",,T","42",",,T","0.0",",,T","23.5",",,T"
"USS0020K30S","SQUAW VALLEY G.C., CA US","39.19","-120.26","2447.2","2021-06-11","6.26",",,T","0.00",",,T",,,"0.0",",,T","46",",,T","54",",,T","39",",,T","46",",,T","0.0",",,T","26.6",",,T"
